nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Armani Code Summer Pour Homme 2010,Giorgio Armani,,2010.0,4.42,119,"['citrus', 'aromatic', 'floral', 'marine', 'fresh spicy', 'woody', 'rose', 'powdery', 'musky', 'white floral']",male,moderate,average,ok,"['Bergamot', 'Neroli', 'Grapefruit', 'Sea water']","['Tincture of Rose', 'Olive Blossom', 'Tarragon', 'Virginia Cedar']","['Musk', 'Guaiac Wood', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Summer-Pour-Homme-2010-7906.html
Armani Code Summer Pour Homme 2011,Giorgio Armani,,2011.0,4.21,47,"['citrus', 'woody', 'aromatic', 'green', 'fresh spicy', 'rose', 'herbal', 'amber', 'marine', 'powdery']",,weak,average,,"['Bergamot', 'Neroli', 'Grapefruit', 'Sea water']","['Olive Leaf', 'Rose', 'Tarragon', 'Virginia Cedar']","['oak moss', 'Musk', 'Guaiac Wood', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Summer-Pour-Homme-2011-12357.html
Armani Code Turquoise for Men,Giorgio Armani,,2015.0,4.18,77,"['woody', 'citrus', 'musky', 'powdery', 'white floral', 'amber', 'fresh spicy']",male,moderate,average,good value,"['Neroli', 'Grapefruit']","['Olive Tree', 'Cedar']","['Musk', 'Guaiac Wood', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Turquoise-for-Men-30324.html
Armani Code Turquoise for Women,Giorgio Armani,,2015.0,3.87,236,"['white floral', 'citrus', 'sweet', 'fresh', 'warm spicy', 'musky', 'woody', 'fruity']",female,moderate,average,ok,"['Orange Blossom', 'Neroli', 'Pear']","['Orange Blossom', 'Jasmine', 'Ginger']","['Orange Blossom', 'Musk', 'White Woods', 'Vanilla']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Turquoise-for-Women-30323.html
Armani Code Ultimate,Giorgio Armani,Antoine Maisondieu,2012.0,4.21,"1,068","['vanilla', 'woody', 'powdery', 'sweet', 'floral', 'soft spicy', 'aromatic', 'anis', 'amber', 'citrus']",male,long lasting,average,ok,"['Star Anise', 'Mandarin Orange', 'Grapefruit']","['Cypress', 'Olive Blossom', 'Heliotrope', 'Cedar']","['Tonka Bean', 'Guaiac Wood', 'Vanilla']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Ultimate-15718.html
Armani Code Ultimate Femme,Giorgio Armani,,2014.0,4.27,472,"['white floral', 'citrus', 'vanilla', 'warm spicy', 'coffee', 'sweet', 'fresh', 'woody', 'powdery', 'fruity']",female,long lasting,strong,ok,"['Pear', 'Bitter Orange', 'Ginger']","['Coffee', 'Orange Blossom', 'Jasmine Sambac']","['Vanilla Bean', 'Exotic Woods']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Ultimate-Femme-28001.html
Armani Mania,Giorgio Armani,Francis Kurkdjian,2002.0,4.3,"1,539","['woody', 'citrus', 'musky', 'warm spicy', 'aromatic', 'powdery', 'earthy', 'amber', 'metallic', 'green']",male,moderate,average,ok,"['Mandarin Orange', 'Saffron', 'Citrus Leaves']","['Vetiver', 'Cedar']","['Musk', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Mania-414.html
Armani Mania,Giorgio Armani,Dominique Ropion,2004.0,4.1,"3,849","['citrus', 'woody', 'powdery', 'floral', 'soft spicy', 'vanilla', 'fresh spicy', 'musky', 'sweet', 'amber']",female,long lasting,strong,ok,"['Pink Pepper', 'Bay Leaf', 'Orange', 'Black Currant', 'Green Mandarin']","['Magnolia', 'Iris', 'Peony', 'Lily-of-the-Valley']","['White Sandalwood', 'Virginia Cedar', 'Vanilla', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Mania-415.html
Mania,Giorgio Armani,Jacques Cavallier Belletrud,1999.0,4.18,542,"['warm spicy', 'amber', 'powdery', 'fresh spicy', 'woody', 'musky', 'citrus', 'vanilla', 'white floral', 'iris']",female,long lasting,strong,ok,"['Bergamot', 'Orange Blossom', 'Labdanum', 'Vanilla']","['Nutmeg', 'Saffron', 'Cloves', 'Amber']","['White Musk', 'Guaiac Wood', 'Iris', 'Vanilla']",https://www.fragrantica.com/perfume/Giorgio-Armani/Mania-423.html
Summer Mania Eau Fraiche pour Femme,Giorgio Armani,,2007.0,4.05,55,"['powdery', 'musky', 'woody', 'amber', 'white floral', 'fruity', 'sweet', 'warm spicy', 'animalic', 'aquatic']",,long lasting,average,,['Pear'],['Jasmine'],"['White Musk', 'Sandalwood', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Summer-Mania-Eau-Fraiche-pour-Femme-928.html
Summer Mania Eau Fraiche pour Homme,Giorgio Armani,,2007.0,4.35,23,"['citrus', 'fresh', 'musky', 'warm spicy', 'metallic', 'powdery', 'leather']",,long lasting,enormous,,['Citruses'],['Saffron'],['Musk'],https://www.fragrantica.com/perfume/Giorgio-Armani/Summer-Mania-Eau-Fraiche-pour-Homme-929.html
Summer Mania Femme,Giorgio Armani,,2006.0,4.04,49,"['floral', 'fruity', 'fresh', 'white floral', 'rose', 'woody', 'citrus', 'green', 'ozonic', 'powdery']",,weak,average,,"['Violet Leaf', 'Cassia', 'Mandarin Orange', 'Orange', 'Pear', 'Black Currant']","['Hawthorn', 'Jasmine', 'Peony', 'Rose', 'Lily-of-the-Valley']","['White Musk', 'Sandalwood', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Summer-Mania-Femme-2705.html
Summer Mania Homme,Giorgio Armani,,2006.0,4.36,11,"['citrus', 'musky', 'powdery', 'woody', 'amber', 'warm spicy']",,,average,,"['Bergamot', 'Sicilian Mandarin']",['Saffron'],"['Musk', 'Amber', 'Cedar']",https://www.fragrantica.com/perfume/Giorgio-Armani/Summer-Mania-Homme-2706.html
Ambre Eccentrico,Giorgio Armani,Calice Becker,2015.0,4.32,"1,195","['amber', 'warm spicy', 'cinnamon', 'fruity', 'sweet', 'vanilla', 'woody', 'patchouli']",unisex,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Ambre-Eccentrico-31209.html
Ambre Soie,Giorgio Armani,Christine Nagel,2004.0,4.06,381,"['warm spicy', 'amber', 'patchouli', 'fresh spicy', 'woody']",unisex,moderate,average,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Ambre-Soie-405.html
Bois d'Encens,Giorgio Armani,Michel Almairac,2004.0,4.28,"1,410","['woody', 'amber', 'warm spicy', 'aromatic', 'musky', 'earthy']",unisex,moderate,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Bois-d-Encens-406.html
Cuir Amethyste,Giorgio Armani,Michel Almairac,2005.0,4.12,"1,287","['amber', 'woody', 'violet', 'powdery', 'leather', 'patchouli', 'warm spicy', 'smoky', 'vanilla', 'balsamic']",unisex,long lasting,average,overpriced,"['Bergamot', 'Rose', 'Coriander']","['Birch', 'Violet', 'Patchouli']","['Bourbon Vanilla', 'Labdanum', 'Benzoin']",https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Amethyste-408.html
Cuir Majeste,Giorgio Armani,Véronique Nyberg,2016.0,4.44,193,"['fruity', 'leather', 'sweet', 'rose', 'amber', 'smoky', 'tobacco', 'floral', 'oud', 'vanilla']",unisex,long lasting,average,overpriced,"['Osmanthus', 'Incense', 'Dried Fruits']","['May Rose', 'Tobacco', 'Leather']","['Agarwood (Oud)', 'Ambroxan', 'Moss', 'Vanilla']",https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Majeste-40057.html
Eau de Jade,Giorgio Armani,Antoine Maisondieu,2004.0,4.05,414,"['citrus', 'fresh spicy', 'musky', 'aromatic', 'powdery', 'white floral', 'floral']",unisex,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Eau-de-Jade-403.html
Eclat de Jasmin,Giorgio Armani,,2007.0,3.99,320,"['woody', 'fruity', 'floral', 'white floral', 'citrus', 'aromatic', 'earthy', 'amber', 'patchouli', 'rose']",unisex,long lasting,average,way overpriced,"['Bergamot', 'Lemon']","['Osmanthus', 'Rose', 'Jasmine', 'Plum']","['Patchouli', 'Tahitian Vetiver', 'Labdanum']",https://www.fragrantica.com/perfume/Giorgio-Armani/Eclat-de-Jasmin-1153.html
Encens Satin,Giorgio Armani,,2014.0,4.32,543,"['amber', 'smoky', 'warm spicy', 'woody', 'balsamic']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Encens-Satin-25990.html
Iris Celadon,Giorgio Armani,,2017.0,3.99,548,"['warm spicy', 'iris', 'musky', 'patchouli', 'powdery', 'woody', 'earthy', 'aromatic', 'chocolate', 'violet']",unisex,moderate,average,overpriced,"['Cardamom', 'Iris', 'Bergamot', 'Aldehydes']","['Chocolate', 'Iris', 'Mate']","['Patchouli', 'Musk', 'Ambrette (Musk Mallow)']",https://www.fragrantica.com/perfume/Giorgio-Armani/Iris-Celadon-42886.html
New York,Giorgio Armani,Fanny Bal,2017.0,4.28,109,"['musky', 'powdery', 'fresh', 'floral', 'amber', 'vanilla', 'iris', 'aldehydic', 'fresh spicy', 'woody']",female,long lasting,average,ok,"['Neroli Essence', 'White Pepper', 'Aldehydes']","['White Tea', 'Ambrette (Musk Mallow)', 'Iris', 'Peony']","['White Musk', 'Cashmeran', 'Incense', 'Vanilla']",https://www.fragrantica.com/perfume/Giorgio-Armani/New-York-46272.html
Pierre de Lune,Giorgio Armani,Daniela Andrier,2004.0,4.09,676,"['violet', 'woody', 'powdery', 'iris', 'earthy', 'aromatic', 'fruity', 'fresh', 'green', 'soft spicy']",female,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Pierre-de-Lune-404.html
Sable Fume,Giorgio Armani,,2015.0,4.58,76,"['amber', 'balsamic', 'musky', 'iris', 'powdery', 'smoky', 'warm spicy']",,eternal,average,,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Sable-Fume-31211.html
Sable Or,Giorgio Armani,,2015.0,4.39,127,"['powdery', 'vanilla', 'warm spicy', 'woody', 'violet', 'iris', 'amber', 'cacao', 'sweet', 'balsamic']",unisex,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Sable-Or-31210.html
Cedre Olympe,Giorgio Armani,Guillaume Flavigny,2009.0,4.27,82,"['woody', 'citrus', 'aromatic', 'amber', 'green', 'fresh spicy', 'balsamic']",unisex,long lasting,average,,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Cedre-Olympe-6062.html
Cyprès Pantelleria,Giorgio Armani,Alberto Morillas,2021.0,3.93,316,"['woody', 'aromatic', 'citrus', 'aquatic', 'earthy', 'fresh', 'fresh spicy', 'mossy', 'soft spicy']",unisex,moderate,average,ok,"['Citron', 'Neroli', 'Mandarin Orange', 'Bergamot']","['Clary Sage', 'Cypress', 'Water Notes']","['Patchouli', 'Vetiver', 'Amberwood', 'Oakmoss']",https://www.fragrantica.com/perfume/Giorgio-Armani/Cypres-Pantelleria-66244.html
Figuier Eden,Giorgio Armani,Christine Nagel,2012.0,4.21,"1,289","['green', 'fruity', 'citrus', 'fresh', 'sweet', 'woody', 'iris', 'powdery', 'soft spicy', 'fresh spicy']",unisex,moderate,average,ok,"['Bergamot', 'Mandarin Orange', 'Pink Pepper']","['Tea', 'Fig', 'Grass']","['Iris', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Figuier-Eden-14878.html
Gardénia Antigua,Giorgio Armani,Dora Baghriche,2020.0,3.89,366,"['white floral', 'yellow floral', 'musky', 'animalic', 'sweet', 'citrus', 'lactonic', 'amber', 'woody']",female,moderate,average,ok,"['Neroli', 'Mandarin Orange', 'Pink Pepper']","['Ylang-Ylang', 'Gardenia', 'Jasmine']","['White Musk', 'Ambergris', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Gardenia-Antigua-58908.html
Jasmin Kusamono,Giorgio Armani,Dominique Ropion,2020.0,4.0,466,"['white floral', 'fresh']",female,moderate,average,ok,"['Pink Pepper', 'Nashi Pear']","['Orange Blossom', 'Jasmine Sambac', 'Lily-of-the-Valley']","['Sandalwood', 'Cedar']",https://www.fragrantica.com/perfume/Giorgio-Armani/Jasmin-Kusamono-58909.html
Oranger Alhambra,Giorgio Armani,,2008.0,3.89,151,"['citrus', 'aromatic', 'fresh spicy', 'woody', 'mossy', 'white floral', 'herbal', 'earthy']",unisex,moderate,average,way overpriced,"['Bergamot', 'Lemon', 'Petitgrain', 'Bitter Orange']","['Marjoram', 'Rosemary', 'Jasmine']","['Patchouli', 'Oakmoss']",https://www.fragrantica.com/perfume/Giorgio-Armani/Oranger-Alhambra-4036.html
Orangerie Venise,Giorgio Armani,Dominique Ropion,2019.0,4.04,382,"['citrus', 'fresh', 'aromatic', 'fresh spicy', 'woody']",unisex,moderate,average,overpriced,"['Bergamot', 'Citruses', 'Bitter Orange']","['Buchu or Agathosma', 'Neroli']","['Moss', 'Ambroxan', 'Cedar']",https://www.fragrantica.com/perfume/Giorgio-Armani/Orangerie-Venise-55756.html
Pivoine Suzhou,Giorgio Armani,Cecile Matton,2014.0,4.09,"1,415","['rose', 'floral', 'fruity', 'sweet', 'fresh', 'musky', 'citrus', 'soft spicy', 'powdery']",female,moderate,average,overpriced,"['Raspberry', 'Mandarin Orange', 'Pink Pepper']","['May Rose', 'Rose', 'Peony']","['Patchouli', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Pivoine-Suzhou-29301.html
Pivoine Suzhou Soie de Nacre,Giorgio Armani,,2016.0,3.89,248,"['rose', 'floral', 'fresh', 'fruity', 'sweet', 'musky', 'citrus', 'amber', 'soft spicy', 'powdery']",female,moderate,average,overpriced,"['Raspberry', 'Mandarin Orange', 'Pink Pepper']","['May Rose', 'Rose', 'Peony']","['Patchouli', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Pivoine-Suzhou-Soie-de-Nacre-41617.html
Rose Alexandrie,Giorgio Armani,,2008.0,4.11,"1,116","['citrus', 'rose', 'floral', 'yellow floral', 'white floral', 'fresh spicy', 'powdery', 'green']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-Alexandrie-2699.html
Rose Milano,Giorgio Armani,Daphné Bugey,2020.0,3.96,315,"['rose', 'citrus', 'earthy', 'mossy', 'floral', 'woody', 'fruity', 'white floral', 'patchouli', 'fresh']",female,moderate,average,overpriced,"['Bergamot', 'Lemon', 'Pear']","['Rose', 'Jasmine']","['Moss', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-Milano-58911.html
Rose Milano Soie de Nacre,Giorgio Armani,,2023.0,3.58,36,"['citrus', 'rose', 'white floral', 'earthy', 'floral', 'mossy', 'woody', 'patchouli', 'aromatic', 'fresh spicy']",female,moderate,intimate,way overpriced,"['Bergamot', 'Lemon']","['Damask Rose', 'Jasmine']","['Patchouli', 'Oakmoss']",https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-Milano-Soie-de-Nacre-79083.html
Santal Dan Sha,Giorgio Armani,Fabrice Pellegrin,2022.0,4.04,400,"['woody', 'warm spicy', 'aromatic', 'powdery', 'fresh spicy', 'balsamic', 'citrus', 'amber', 'ozonic', 'musky']",unisex,moderate,average,ok,"['Violet Leaf', 'Calabrian bergamot', 'Guatemalan Cardamom']","['elemi', 'Musk', 'Olibanum']","['Dreamwood', 'Sandalwood', 'Virginia Cedar']",https://www.fragrantica.com/perfume/Giorgio-Armani/Santal-Dan-Sha-78477.html
Thé Yulong,Giorgio Armani,Julie Massé,2020.0,4.22,"1,143","['citrus', 'green', 'white floral', 'aromatic', 'woody', 'fresh', 'earthy', 'floral', 'iris', 'musky']",unisex,moderate,average,overpriced,"['Cardamom', 'Mandarin Orange', 'Petitgrain']","['Green Tea', 'Black Tea', 'Orange Blossom', 'Jasmine']","['Iris', 'Vetiver', 'Ambrette (Musk Mallow)']",https://www.fragrantica.com/perfume/Giorgio-Armani/The-Yulong-58907.html
Thé Yulong Eau de Toilette Edition Limitée,Giorgio Armani,Julie Massé,2024.0,3.6,15,"['citrus', 'green', 'aromatic', 'fresh spicy', 'woody', 'fresh', 'musky', 'floral', 'white floral']",unisex,,,,"['Lime', 'Petitgrain', 'Green Mandarin']","['Green Tea', 'Orange Blossom', 'Jasmine', 'Mate', 'Black Tea']","['Iris', 'Guaiac Wood', 'Ambrette']",https://www.fragrantica.com/perfume/Giorgio-Armani/The-Yulong-Eau-de-Toilette-Edition-Limitee-96936.html
Thé Yulong Soie de Nacre,Giorgio Armani,Julie Massé,2021.0,4.23,131,"['citrus', 'white floral', 'green', 'aromatic', 'woody', 'floral', 'musky', 'earthy', 'fresh', 'iris']",female,moderate,average,overpriced,"['Cardamom', 'Mandarin Orange', 'Petitgrain']","['Green Tea', 'Black Tea', 'Orange Blossom', 'Jasmine']","['Iris', 'Vetiver', 'Ambrette (Musk Mallow)']",https://www.fragrantica.com/perfume/Giorgio-Armani/The-Yulong-Soie-de-Nacre-70817.html
Vétiver d'Hiver (Vetiver Babylone),Giorgio Armani,Alberto Morillas,2008.0,4.24,"1,207","['citrus', 'aromatic', 'woody', 'earthy']",unisex,moderate,average,overpriced,"['Bergamot', 'Lemon', 'Mandarin Orange']","['Cardamom', 'Coriander', 'Pink Pepper']","['Patchouli', 'Vetiver']",https://www.fragrantica.com/perfume/Giorgio-Armani/Vetiver-d-Hiver-Vetiver-Babylone-2698.html
A Milano,Giorgio Armani,,2021.0,4.2,45,"['citrus', 'aromatic', 'fresh', 'iris', 'fresh spicy', 'woody', 'powdery', 'lavender', 'musky']",unisex,moderate,average,way overpriced,"['Citron', 'Citruses', 'elemi']","['Wild Lavender', 'Cypress']","['Orris Root', 'White Musk']",https://www.fragrantica.com/perfume/Giorgio-Armani/A-Milano-69489.html
Armani Privé Charm',Giorgio Armani,Alberto Morillas,2017.0,3.75,36,"['woody', 'powdery', 'floral', 'iris', 'musky', 'smoky', 'earthy', 'citrus', 'amber', 'balsamic']",,moderate,enormous,,"['Calabrian bergamot', 'Floral Notes', 'Iris']","['Green Tea', 'Guaiac Wood', 'Incense']","['White Musk', 'Vanilla', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Charm-45083.html
Armani Prive Fil Rouge,Giorgio Armani,,2016.0,3.8,35,"['amber', 'musky', 'powdery', 'iris', 'aldehydic', 'animalic', 'citrus', 'violet', 'fresh', 'earthy']",,moderate,average,,"['Bergamot', 'Aldehydes']","['Angelica', 'Iris']","['White Musk', 'Ambergris']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Fil-Rouge-37653.html
Armani Prive La Femme Bleue,Giorgio Armani,Serge Majoullier,2011.0,4.39,67,"['iris', 'powdery', 'vanilla', 'woody', 'cacao', 'warm spicy', 'amber', 'violet', 'smoky', 'balsamic']",,eternal,enormous,,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-La-Femme-Bleue-12758.html
Armani Prive Laque,Giorgio Armani,Juliette Karagueuzoglou,2019.0,4.14,28,"['white floral', 'aldehydic', 'woody', 'rose', 'fresh', 'soapy']",,long lasting,average,,['Aldehydes'],"['Rose', 'White Flowers']",['Oriental Woodsy notes'],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Laque-55409.html
Armani Privé Ombre & Lumiere,Giorgio Armani,,2014.0,4.37,82,"['white floral', 'iris', 'powdery', 'floral', 'musky', 'amber', 'citrus', 'violet', 'earthy', 'fresh spicy']",female,moderate,average,way overpriced,"['Bergamot', 'Freesia']","['Iris', 'Jasmine']","['Musk', 'Ambroxan']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Ombre-Lumiere-25081.html
Blanc Kogane,Giorgio Armani,,2024.0,3.85,233,"['white floral', 'aldehydic', 'musky', 'fresh', 'powdery', 'woody', 'patchouli', 'animalic', 'soapy']",female,long lasting,average,way overpriced,"['Indian Jasmine', 'Aldehydes']","['White Musk', 'Lily']","['Patchouli', 'Vetiver']",https://www.fragrantica.com/perfume/Giorgio-Armani/Blanc-Kogane-88629.html
Haute Couture en Jeu,Giorgio Armani,Nicolas Bonneville,2024.0,4.09,11,"['rose', 'fresh spicy', 'aromatic', 'floral', 'musky', 'herbal', 'amber', 'powdery', 'citrus']",,,,,"['Bergamot', 'Basil']","['Geranium', 'Damask Rose', 'Iris']","['White Musk', 'Cedar', 'Amber', 'Ambrette']",https://www.fragrantica.com/perfume/Giorgio-Armani/Haute-Couture-en-Jeu-100584.html
Ikat Bleu,Giorgio Armani,Juliette Karagueuzoglou,2020.0,4.3,60,"['vanilla', 'powdery', 'woody', 'smoky', 'iris', 'amber', 'balsamic', 'musky', 'soft spicy', 'warm spicy']",unisex,long lasting,average,way overpriced,"['Bergamot', 'Pink Pepper']","['Iris', 'Incense', 'Patchouli']","['Musk', 'Guaiac Wood', 'Black Vanilla Husk']",https://www.fragrantica.com/perfume/Giorgio-Armani/Ikat-Bleu-63629.html
Ikat Rouge,Giorgio Armani,Annick Menardo,2020.0,4.36,56,"['amber', 'woody', 'citrus', 'smoky', 'powdery', 'balsamic', 'iris', 'warm spicy']",unisex,long lasting,average,way overpriced,"['Bergamot', 'Labdanum', 'Incense']","['Patchouli', 'Iris']","['Guaiac Wood', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Ikat-Rouge-63630.html
Indigo Tanzanite,Giorgio Armani,Carlos Benaïm,2022.0,3.98,392,"['amber', 'warm spicy', 'patchouli', 'woody', 'powdery', 'balsamic', 'almond', 'vanilla', 'sweet', 'lactonic']",unisex,long lasting,average,overpriced,"['Bergamot', 'Almond']","['Milk', 'Heliotrope']","['Patchouli', 'Tolu Balsam', 'Labdanum', 'Benzoin']",https://www.fragrantica.com/perfume/Giorgio-Armani/Indigo-Tanzanite-71537.html
La Femme Nacre,Giorgio Armani,Marie Salamagne,2012.0,4.54,63,"['iris', 'powdery', 'musky', 'earthy', 'violet', 'woody']",,moderate,enormous,,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/La-Femme-Nacre-15216.html
Magenta Tanzanite,Giorgio Armani,Violaine Collas,2022.0,4.29,822,"['warm spicy', 'vanilla', 'sweet', 'tobacco', 'cinnamon', 'amber', 'aromatic', 'coffee']",unisex,long lasting,average,overpriced,"['Bergamot', 'Cardamom', 'Ginger']","['Myrrh', 'Coffee', 'Cinnamon']","['Tonka Bean', 'Tobacco', 'Vanilla']",https://www.fragrantica.com/perfume/Giorgio-Armani/Magenta-Tanzanite-71536.html
Noir Kogane,Giorgio Armani,,2024.0,4.13,212,"['leather', 'tobacco', 'aromatic', 'warm spicy', 'animalic', 'earthy', 'woody', 'sweet', 'metallic', 'balsamic']",male,long lasting,strong,overpriced,"['Tobacco', 'Haitian Vetiver']","['elemi', 'Saffron']",['Leather'],https://www.fragrantica.com/perfume/Giorgio-Armani/Noir-Kogane-88628.html
Nuances,Giorgio Armani,,2013.0,4.47,38,"['powdery', 'woody', 'warm spicy', 'iris', 'earthy', 'vanilla', 'aromatic', 'amber', 'cinnamon', 'citrus']",,long lasting,average,,"['Bergamot', 'Cinnamon']","['Orris Root', 'Heliotrope']","['Vetiver', 'Sandalwood', 'Benzoin']",https://www.fragrantica.com/perfume/Giorgio-Armani/Nuances-18593.html
Rondò Armaniano,Giorgio Armani,Anne Flipo,2023.0,3.91,47,"['woody', 'powdery', 'musky', 'patchouli', 'warm spicy', 'lavender', 'aromatic', 'iris', 'vanilla', 'earthy']",unisex,moderate,average,way overpriced,['Lavender'],"['Rose', 'Sage']","['Patchouli', 'Sandalwood', 'Vanilla', 'Musk', 'Iris']",https://www.fragrantica.com/perfume/Giorgio-Armani/Rondo-Armaniano-87438.html
Rose d'Artiste,Giorgio Armani,Marie Salamagne,2018.0,3.9,41,"['amber', 'violet', 'powdery', 'iris', 'citrus', 'white floral', 'earthy', 'musky', 'woody', 'balsamic']",,long lasting,strong,,"['Bergamot', 'Orange Blossom']","['Violet', 'Iris', 'Incense']","['Myrhh', 'Ambroxan']",https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-d-Artiste-50389.html
Armani Privé Ambre Orient,Giorgio Armani,,2010.0,4.38,351,"['amber', 'woody', 'warm spicy', 'vanilla', 'powdery', 'soft spicy', 'aromatic', 'cinnamon', 'balsamic', 'patchouli']",unisex,eternal,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Ambre-Orient-10885.html
Armani Prive Jahwara Oriental,Giorgio Armani,Domitille Michalon Bertier,2021.0,4.17,47,"['amber', 'woody', 'warm spicy', 'balsamic', 'smoky']",unisex,long lasting,average,ok,"['Myrhh', 'Spices', 'Incense', 'Iris']","['Labdanum', 'Ambroxan', 'Opoponax']","['Bourbon Vanilla', 'Amberwood', 'Guaiac Wood', 'Cedar']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Jahwara-Oriental-70085.html
Armani Privé Oud Royal,Giorgio Armani,Evelyne Boulanger,2010.0,4.36,"1,537","['amber', 'oud', 'warm spicy', 'woody', 'smoky', 'balsamic', 'powdery', 'rose']",male,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Oud-Royal-10884.html
Armani Privé Oud Royal Collector,Giorgio Armani,Evelyne Boulanger,2025.0,3.82,11,"['amber', 'warm spicy', 'oud', 'smoky', 'balsamic']",unisex,long lasting,average,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Oud-Royal-Collector-101561.html
Armani Privé Rose d'Arabie,Giorgio Armani,,2010.0,4.36,"2,290","['rose', 'patchouli', 'oud', 'woody', 'floral', 'warm spicy', 'earthy', 'vanilla', 'balsamic']",unisex,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-10886.html
Armani Prive Rose d'Arabie L'Or du Desert,Giorgio Armani,,2013.0,4.4,249,"['rose', 'patchouli', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",unisex,eternal,enormous,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-L-Or-du-Desert-18651.html
Armani Privé Rose d'Arabie Limited Edition 2018,Giorgio Armani,,2018.0,4.35,77,"['rose', 'patchouli', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",male,eternal,enormous,overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-Limited-Edition-2018-51914.html
Armani Prive Rose d'Arabie Limited Edition Swarovski,Giorgio Armani,,2014.0,,,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rose-d-Arabie-Limited-Edition-Swarovski-29225.html
Cuir Noir,Giorgio Armani,Nathalie Lorson,2011.0,4.29,"1,045","['vanilla', 'woody', 'leather', 'amber', 'oud', 'powdery', 'warm spicy', 'animalic', 'rose', 'fresh spicy']",unisex,moderate,average,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Noir-14205.html
