nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Friends Men 731.html,Moschino,Olivier Polge,2005.0,3.94,530,"['citrus', 'aromatic', 'fresh spicy', 'woody']",male,moderate,average,ok,"['Green Mandarin', 'Bergamot', 'Blood Orange']","['Sea Notes', 'Pelargonium', 'Petitgrain Paraguay']","['Musk', 'Tahitian Vetiver', 'Cedar']",https://www.fragrantica.com/perfume/Moschino/Friends-Men-731.html
Moschino 732.html,Moschino,,1987.0,3.98,"1,379","['fresh spicy', 'warm spicy', 'floral', 'aromatic', 'woody', 'balsamic', 'green', 'powdery', 'amber', 'sweet']",female,long lasting,strong,good value,"['Plum', 'Marigold', 'Galbanum', 'Freesia', 'Honeysuckle']","['Gardenia', 'Pepper', 'Carnation', 'Rose', 'Nutmeg', 'Ylang-Ylang']","['Musk', 'Vanilla', 'Amber', 'Patchouli', 'Sandalwood']",https://www.fragrantica.com/perfume/Moschino/Moschino-732.html
Moschino Funny 1215.html,Moschino,Antoine Maisondieu,2007.0,4.0,"7,234","['citrus', 'fresh', 'green', 'soft spicy', 'fruity', 'floral', 'woody', 'sweet', 'musky', 'powdery']",female,moderate,average,good value,"['Pink Pepper', 'Bitter Orange', 'Red Currant']","['Jasmine', 'Violet', 'Green Tea', 'Peony']","['Oakmoss', 'Musk', 'Amber', 'Cedar']",https://www.fragrantica.com/perfume/Moschino/Moschino-Funny-1215.html
Moschino Pour Homme 5951.html,Moschino,,1990.0,4.32,282,"['amber', 'aromatic', 'woody', 'leather', 'fresh spicy', 'mossy', 'earthy', 'warm spicy', 'floral', 'animalic']",male,long lasting,average,ok,"['Clary Sage', 'Rosemary', 'Bergamot', 'Lavender', 'Green Notes']","['Orris Root', 'Carnation', 'Jasmine', 'Rose', 'Caraway']","['Leather', 'Coconut', 'Amber', 'Cedar', 'Benzoin', 'Tonka Bean', 'Oakmoss', 'Labdanum', 'Styrax']",https://www.fragrantica.com/perfume/Moschino/Moschino-Pour-Homme-5951.html
OH De Moschino 733.html,Moschino,,1996.0,3.82,699,"['floral', 'powdery', 'white floral', 'fresh', 'iris', 'aquatic', 'woody', 'musky']",female,moderate,average,ok,"['Mandarin Orange', 'Bergamot', 'Brazilian Rosewood']","['Iris', 'Lotus', 'Water Lily', 'Stephanotis', 'Cyclamen', 'Lily-of-the-Valley', 'Peony']","['Musk', 'Sandalwood', 'Heliotrope', 'Orris Root', 'Hawthorn']",https://www.fragrantica.com/perfume/Moschino/OH-De-Moschino-733.html
Uomo 730.html,Moschino,Olivier Cresp,1998.0,4.08,"2,570","['aromatic', 'musky', 'citrus', 'fresh', 'woody', 'powdery', 'aldehydic', 'amber', 'floral', 'soft spicy']",male,moderate,average,great value,"['Coriander', 'Kumquat', 'Aldehydes', 'Brazilian Rosewood']","['Clary Sage', 'Cyclamen', 'Labdanum', 'Cinnamon']","['Ambergris', 'Musk', 'Wormwood', 'Cedar']",https://www.fragrantica.com/perfume/Moschino/Uomo-730.html
Cheap Chic 727.html,Moschino,,1995.0,3.78,"5,038","['floral', 'citrus', 'powdery', 'woody', 'musky', 'fresh', 'aromatic', 'sweet', 'rose', 'green']",female,moderate,average,good value,"['Petitgrain', 'Yuzu', 'Bergamot', 'Brazilian Rosewood']","['Water Lily', 'Cyclamen', 'Violet', 'Peony', 'Jasmine', 'Rose']","['Iris', 'Musk', 'Vanilla', 'Orchid', 'Vetiver', 'Ambergris', 'Tonka Bean', 'Sandalwood']",https://www.fragrantica.com/perfume/Moschino/Cheap-Chic-727.html
Cheap Chic Chic Petals 18418.html,Moschino,Guillaume Flavigny,2013.0,3.69,"1,337","['woody', 'fruity', 'sweet', 'floral', 'fresh spicy', 'warm spicy', 'musky', 'powdery', 'fresh', 'earthy']",female,moderate,average,ok,"['Pomegranate', 'Wild Strawberry', 'Ginger']","['Orchid', 'Water Lily', 'Gardenia']","['Italian Iris', 'Musk', 'Hinoki Wood']",https://www.fragrantica.com/perfume/Moschino/Cheap-Chic-Chic-Petals-18418.html
Cheap Chic I Love Love 728.html,Moschino,Olivier Cresp,2004.0,3.93,"12,666","['citrus', 'sweet', 'aromatic']",female,moderate,average,good value,"['Orange', 'Grapefruit', 'Lemon', 'Red Currant']","['Sugar Cane', 'Cinnamon', 'Lily-of-the-Valley', 'Bulrush', 'Tea Rose']","['Thanaka Wood', 'Musk', 'Cedar']",https://www.fragrantica.com/perfume/Moschino/Cheap-Chic-I-Love-Love-728.html
Cheap Chic Light Clouds 6146.html,Moschino,Olivier Cresp,2009.0,3.67,"1,972","['floral', 'musky', 'powdery', 'vanilla', 'aquatic', 'fresh', 'fruity', 'green']",female,moderate,average,ok,"['Green Leaves', 'Cyclamen', 'Peach Blossom']","['Jasmine', 'Lotus', 'Rose']","['Musk', 'Vanilla', 'Ambrette (Musk Mallow)', 'Amber', 'Patchouli', 'Cedar', 'Sandalwood']",https://www.fragrantica.com/perfume/Moschino/Cheap-Chic-Light-Clouds-6146.html
Cheap and Chic Hippy Fizz 3036.html,Moschino,Vincente Marcello,2008.0,3.82,"1,604","['citrus', 'floral', 'fruity', 'aromatic', 'musky', 'powdery', 'green', 'fresh', 'aquatic', 'sweet']",female,moderate,average,good value,"['Magnolia', 'Raspberry', 'Green Leaves', 'Amalfi Lemon']","['Lotus', 'Violet', 'Rose']","['Musk', 'Virginia Cedar', 'Osmanthus', 'oak moss']",https://www.fragrantica.com/perfume/Moschino/Cheap-and-Chic-Hippy-Fizz-3036.html
L Eau Cheap and Chic 1616.html,Moschino,Ilias Ermenidis,2001.0,3.9,808,"['floral', 'soft spicy', 'sweet', 'anis', 'white floral', 'citrus', 'fruity', 'amber', 'animalic', 'powdery']",female,moderate,average,good value,"['Freesia', 'Rose', 'Gooseberry', 'Lily']","['Orange', 'Anise']","['Ambergris', 'Vetiver', 'Heliotrope']",https://www.fragrantica.com/perfume/Moschino/L-Eau-Cheap-and-Chic-1616.html
So Real Cheap Chic 46867.html,Moschino,,2017.0,3.6,995,"['citrus', 'floral', 'fruity', 'sweet', 'fresh', 'musky', 'white floral', 'woody']",female,moderate,average,ok,"['Tangerine', 'Raspberry', 'Bitter Orange', 'Black Currant', 'Sorbet']","['Jasmine', 'Magnolia', 'Pink Peony']","['Cedar', 'Oakmoss', 'Musk', 'Ambroxan']",https://www.fragrantica.com/perfume/Moschino/So-Real-Cheap-Chic-46867.html
Stars 27957.html,Moschino,,2014.0,3.34,412,"['white floral', 'fresh', 'citrus', 'floral', 'rose', 'green', 'woody', 'amber']",female,moderate,average,ok,"['Citron', 'May Rose', 'Peony']","['Jasmine', 'Lily-of-the-Valley', 'Orange Blossom']","['Amber', 'Vetiver', 'Ambroxan', 'Driftwood']",https://www.fragrantica.com/perfume/Moschino/Stars-27957.html
Fresh Couture 32393.html,Moschino,Alberto Morillas,2015.0,3.43,"2,257","['citrus', 'floral', 'fruity', 'fresh', 'woody', 'sweet', 'rose', 'fresh spicy', 'yellow floral', 'amber']",female,moderate,average,ok,"['Mandarin Orange', 'Ylang-Ylang', 'Bergamot']","['Osmanthus', 'Raspberry', 'Peony']","['Woodsy Notes', 'Patchouli', 'Ambroxan']",https://www.fragrantica.com/perfume/Moschino/Fresh-Couture-32393.html
Gold Fresh Couture 47511.html,Moschino,,2017.0,3.89,"1,578","['fruity', 'sweet', 'powdery', 'vanilla', 'woody', 'tropical', 'citrus', 'green', 'fresh', 'aquatic']",female,moderate,average,ok,"['Mandarin Orange', 'Grapefruit', 'Mango', 'Pear', 'White Peach', 'Rhubarb Leaf']","['Orchid', 'Lily-of-the-Valley', 'Jasmine']","['Musk', 'Vanilla', 'Akigalawood', 'Patchouli', 'Sandalwood']",https://www.fragrantica.com/perfume/Moschino/Gold-Fresh-Couture-47511.html
Pink Fresh Couture 43831.html,Moschino,,2017.0,3.55,"1,026","['rose', 'citrus', 'woody', 'fruity', 'fresh spicy', 'floral', 'musky', 'green', 'white floral', 'aromatic']",female,moderate,average,ok,"['Black Currant', 'Lily-of-the-Valley', 'Pink Grapefruit']","['Pink Hyacinth', 'Rose', 'Pomegranate']","['Ambroxan', 'Musk', 'Cedar']",https://www.fragrantica.com/perfume/Moschino/Pink-Fresh-Couture-43831.html
Glamour 4846.html,Moschino,,2008.0,3.72,"1,844","['floral', 'white floral', 'salty', 'sweet', 'citrus', 'musky', 'powdery', 'amber', 'fresh spicy', 'marine']",female,moderate,average,ok,"['Salt', 'Artemisia', 'Tangerine Blossom']","['Hibiscus', 'Water Lily', 'Orchid']","['Amber', 'Cedar', 'Musk']",https://www.fragrantica.com/perfume/Moschino/Glamour-4846.html
Pink Bouquet 15209.html,Moschino,Olivier Pescheux,2012.0,3.41,"1,783","['fruity', 'sweet', 'fresh', 'cinnamon', 'floral']",female,moderate,average,ok,"['Pineapple', 'Raspberry', 'Bergamot']","['Jasmine', 'Violet', 'Lily-of-the-Valley', 'Peony']","['Gingerbread', 'Musk', 'Oakmoss', 'Peach']",https://www.fragrantica.com/perfume/Moschino/Pink-Bouquet-15209.html
Toujours Glamour 8637.html,Moschino,,2010.0,3.63,"1,297","['almond', 'white floral', 'powdery', 'ozonic', 'vanilla', 'fruity', 'floral', 'warm spicy', 'musky', 'fresh']",female,moderate,average,ok,"['Violet Leaf', 'Cardamom', 'Red Currant']","['Almond', 'Lily-of-the-Valley', 'Jasmine']","['Musk', 'Benzoin', 'Heliotrope']",https://www.fragrantica.com/perfume/Moschino/Toujours-Glamour-8637.html
Moschino Forever 11613.html,Moschino,Nathalie Lorson,2011.0,4.06,"1,083","['citrus', 'aromatic', 'soft spicy', 'fresh spicy', 'anis', 'woody', 'powdery', 'warm spicy', 'floral', 'musky']",male,moderate,average,good value,"['Kumquat', 'Bergamot', 'Star Anise']","['Clary Sage', 'Pepper', 'Tonka Bean']","['Sandalwood', 'Musk', 'Vetiver']",https://www.fragrantica.com/perfume/Moschino/Moschino-Forever-11613.html
Moschino Forever Sailing 18716.html,Moschino,,2013.0,4.03,726,"['aromatic', 'fresh spicy', 'citrus', 'woody', 'lavender', 'green', 'musky']",male,moderate,average,good value,"['Mint', 'Grapefruit', 'Lemon']","['Juniper', 'Lavender']","['Woody Notes', 'Musk', 'Patchouli', 'Amber']",https://www.fragrantica.com/perfume/Moschino/Moschino-Forever-Sailing-18716.html
Toy 28805.html,Moschino,Alexandra Kosinski,2014.0,3.56,304,"['aromatic', 'woody', 'fresh spicy', 'warm spicy', 'citrus', 'powdery', 'lavender', 'floral', 'violet', 'vanilla']",unisex,moderate,average,ok,"['Cardamom', 'Juniper Berries', 'Bergamot', 'Mandarin Orange']","['Violet', 'Hawthorn', 'Lavender']","['Sandalwood', 'Vanilla', 'Cedar', 'Moss']",https://www.fragrantica.com/perfume/Moschino/Toy-28805.html
Toy 2 51589.html,Moschino,Alberto Morillas,2018.0,3.91,"4,541","['fruity', 'floral', 'fresh', 'sweet', 'citrus', 'musky', 'green', 'powdery', 'white floral', 'soft spicy']",female,moderate,average,ok,"['Apple', 'Magnolia', 'Mandarin Orange']","['White Currant', 'Peony', 'Jasmine']","['Sandalwood', 'Musk', 'Amberwood']",https://www.fragrantica.com/perfume/Moschino/Toy-2-51589.html
Toy 2 Bubble Gum 66098.html,Moschino,Olivier Pescheux,2021.0,3.66,"3,482","['fruity', 'sweet', 'rose', 'tropical', 'floral']",female,moderate,average,ok,"['Bitter Orange', 'Lemon', 'Candied Fruits']","['Blueberry', 'Peach Blossom', 'Peach', 'Cinnamon', 'Bulgarian Rose', 'Ginger', 'Bubble Gum']","['Cedar', 'Musk', 'Ambroxan']",https://www.fragrantica.com/perfume/Moschino/Toy-2-Bubble-Gum-66098.html
Toy 2 Pearl 84718.html,Moschino,Domitille Michalon Bertier,2023.0,3.73,"1,109","['aromatic', 'citrus', 'musky', 'woody', 'fresh spicy', 'sand', 'sweet', 'floral', 'powdery', 'fresh']",unisex,moderate,average,ok,"['Oregano', 'Lemon', 'Sorbet']","['Freesia', 'Jasmine', 'Sand']","['Musk', 'Vetiver', 'Cypress']",https://www.fragrantica.com/perfume/Moschino/Toy-2-Pearl-84718.html
Toy Boy 55858.html,Moschino,Yann Vasnier,2019.0,4.03,"10,500","['rose', 'floral', 'woody', 'musky', 'soft spicy', 'fresh spicy', 'amber', 'aromatic', 'sweet', 'warm spicy']",unisex,long lasting,strong,good value,"['elemi', 'Pink Pepper', 'Indonesian Nutmeg', 'Bergamot', 'Pear']","['Rose', 'Magnolia', 'Clove', 'Flax']","['Amber', 'Haitian Vetiver', 'Cashmeran', 'Sylkolide', 'Sandalwood']",https://www.fragrantica.com/perfume/Moschino/Toy-Boy-55858.html
Acqua di Sale 3886.html,Profumum Roma,,,4.13,"1,971","['marine', 'aromatic', 'salty', 'aquatic', 'herbal', 'fresh spicy', 'woody']",unisex,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-di-Sale-3886.html
Acqua di Sale Acquerello 2024 99382.html,Profumum Roma,,2024.0,4.8,5,"['aromatic', 'marine', 'aquatic', 'herbal', 'fresh spicy', 'woody']",,,,,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-di-Sale-Acquerello-2024-99382.html
Acqua Di Sale Limited Edition 71920.html,Profumum Roma,,2021.0,4.67,36,"['marine', 'aromatic', 'herbal', 'salty', 'fresh spicy', 'aquatic', 'woody']",unisex,eternal,enormous,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-Di-Sale-Limited-Edition-71920.html
Acqua e Zucchero 3887.html,Profumum Roma,,2002.0,4.13,"1,148","['vanilla', 'white floral', 'fruity', 'woody', 'sweet', 'citrus', 'powdery']",female,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-e-Zucchero-3887.html
Acqua Viva 6966.html,Profumum Roma,,2006.0,4.22,"1,117","['citrus', 'woody', 'aromatic']",unisex,long lasting,average,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-Viva-6966.html
Alba 6967.html,Profumum Roma,,2004.0,4.05,475,"['nutty', 'woody', 'almond', 'powdery', 'iris', 'amber', 'sweet', 'fruity', 'violet', 'earthy']",female,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Alba-6967.html
Ambra Aurea 6968.html,Profumum Roma,,,4.39,"1,015","['amber', 'balsamic', 'smoky', 'warm spicy']",unisex,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Ambra-Aurea-6968.html
Antico Caruso 3888.html,Profumum Roma,,2001.0,4.04,292,"['citrus', 'white floral', 'almond', 'woody', 'sweet', 'nutty', 'fruity', 'amber', 'powdery', 'animalic']",male,long lasting,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Antico-Caruso-3888.html
Aquae Nobilis 6975.html,Profumum Roma,,2009.0,3.94,125,"['aromatic', 'earthy', 'fresh spicy', 'woody', 'mossy', 'rose']",male,moderate,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Aquae-Nobilis-6975.html
Arso 11700.html,Profumum Roma,,2010.0,4.26,999,"['woody', 'amber', 'balsamic', 'smoky', 'aromatic', 'conifer']",male,eternal,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Arso-11700.html
Audace 33516.html,Profumum Roma,,2015.0,4.18,253,"['woody', 'aromatic', 'earthy', 'soft spicy', 'sweet', 'vanilla', 'amber']",male,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Audace-33516.html
Battito d Ali 11701.html,Profumum Roma,,2010.0,4.21,"1,199","['white floral', 'sweet', 'amber', 'vanilla', 'warm spicy', 'cacao', 'citrus', 'balsamic', 'coconut', 'soapy']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Battito-d-Ali-11701.html
Confetto 3889.html,Profumum Roma,,1996.0,4.04,"1,230","['almond', 'sweet', 'anis', 'vanilla', 'soft spicy', 'musky', 'nutty', 'fruity', 'powdery', 'amber']",female,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Confetto-3889.html
Confetto Limited Edition 81669.html,Profumum Roma,,2023.0,4.67,24,"['almond', 'vanilla', 'sweet', 'nutty', 'amber', 'anis', 'soft spicy', 'fruity', 'powdery', 'floral']",unisex,long lasting,enormous,,"['Almond', 'Anise']","['Amber', 'Musk']",['Vanilla'],https://www.fragrantica.com/perfume/Profumum-Roma/Confetto-Limited-Edition-81669.html
Dambrosia 6977.html,Profumum Roma,,2008.0,3.78,474,"['fruity', 'woody', 'sweet', 'almond', 'powdery']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Dambrosia-6977.html
Dincanto 77472.html,Profumum Roma,,2022.0,4.09,125,"['woody', 'vanilla', 'patchouli', 'white floral', 'warm spicy', 'amber', 'balsamic', 'sweet', 'powdery', 'citrus']",unisex,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Dincanto-77472.html
Dolce Acqua 14194.html,Profumum Roma,,2011.0,3.81,579,"['almond', 'vanilla', 'sweet', 'nutty', 'coconut', 'fruity', 'powdery', 'floral', 'lactonic', 'amber']",female,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Dolce-Acqua-14194.html
Dolci Pensieri 70744.html,Profumum Roma,,2021.0,3.88,153,"['rose', 'floral', 'vanilla', 'fresh spicy', 'fresh', 'woody', 'aromatic', 'powdery', 'warm spicy']",female,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Dolci-Pensieri-70744.html
Dulcis in Fundo 3890.html,Profumum Roma,,2006.0,4.22,"1,248","['vanilla', 'citrus', 'fresh', 'powdery']",female,long lasting,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Dulcis-in-Fundo-3890.html
Eccelso 14195.html,Profumum Roma,,2011.0,4.01,231,"['woody', 'floral', 'powdery', 'musky', 'fresh spicy', 'citrus', 'warm spicy', 'patchouli', 'balsamic', 'amber']",unisex,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Eccelso-14195.html
Fiori d Ambra 3885.html,Profumum Roma,,2004.0,3.94,501,"['amber', 'floral', 'sweet', 'warm spicy', 'balsamic', 'powdery']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Fiori-d-Ambra-3885.html
Freccia 1921 77153.html,Profumum Roma,,2022.0,4.3,23,"['vanilla', 'powdery', 'almond', 'sweet', 'musky', 'floral', 'yellow floral', 'rose', 'nutty', 'woody']",female,,,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Freccia-1921-77153.html
Fumidus 6969.html,Profumum Roma,,,3.69,421,"['woody', 'leather', 'smoky', 'whiskey', 'aromatic', 'earthy']",male,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Fumidus-6969.html
Gioiosa 88999.html,Profumum Roma,,2023.0,4.43,407,"['vanilla', 'coconut', 'citrus', 'sweet', 'amber', 'powdery', 'white floral', 'lactonic']",female,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Gioiosa-88999.html
Ichnusa 3891.html,Profumum Roma,,2001.0,4.3,705,"['green', 'fresh', 'woody', 'herbal', 'fresh spicy', 'aromatic']",unisex,moderate,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Ichnusa-3891.html
Meringa 41902.html,Profumum Roma,,2015.0,4.24,167,"['white floral', 'vanilla', 'sweet', 'citrus']",unisex,eternal,strong,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Meringa-41902.html
Neroli 6970.html,Profumum Roma,,,3.99,255,"['citrus', 'white floral', 'fresh', 'amber', 'aromatic', 'green', 'fresh spicy']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Neroli-6970.html
Ninfea 8704.html,Profumum Roma,,2010.0,3.84,243,"['green', 'violet', 'rose', 'fresh', 'powdery', 'floral', 'white floral']",female,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Ninfea-8704.html
Olibanum 4447.html,Profumum Roma,,2007.0,4.06,551,"['amber', 'warm spicy', 'balsamic', 'smoky', 'woody', 'white floral', 'sweet']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Olibanum-4447.html
Orangea 30506.html,Profumum Roma,,2015.0,4.14,355,"['citrus', 'aromatic', 'green', 'fresh spicy', 'woody']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Orangea-30506.html
Oxiana 6974.html,Profumum Roma,,2009.0,3.64,117,"['warm spicy', 'woody', 'cinnamon', 'powdery', 'vanilla', 'amber', 'aromatic', 'balsamic', 'sweet']",unisex,eternal,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Oxiana-6974.html
Patchouly 3892.html,Profumum Roma,,2004.0,4.27,553,"['woody', 'amber', 'patchouli', 'warm spicy', 'balsamic', 'earthy', 'smoky', 'powdery']",unisex,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Patchouly-3892.html
Rosae Mundi 17308.html,Profumum Roma,,2012.0,4.09,312,"['woody', 'rose', 'patchouli', 'earthy', 'warm spicy', 'aromatic', 'floral']",female,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Rosae-Mundi-17308.html
Sabbia Bianca 50350.html,Profumum Roma,,2018.0,4.02,263,"['white floral', 'tuberose', 'yellow floral', 'sweet', 'animalic']",female,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Sabbia-Bianca-50350.html
Santalum 3893.html,Profumum Roma,,2003.0,3.93,246,"['warm spicy', 'woody', 'amber', 'balsamic', 'powdery', 'aromatic', 'sweet']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Santalum-3893.html
Soavissima 3894.html,Profumum Roma,,2006.0,4.09,470,"['iris', 'powdery', 'amber', 'white floral', 'violet', 'earthy', 'animalic']",female,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Soavissima-3894.html
Sorgiva 34782.html,Profumum Roma,,2011.0,3.2,5,"['citrus', 'aromatic', 'fresh spicy', 'woody', 'rose', 'white floral']",,,,,"['Melon', 'Mint', 'Grapefruit', 'Lemon']","['Jasmine', 'Rose', 'Pepper', 'Geranium']","['Sandalwood', 'White Musk', 'Cedar']",https://www.fragrantica.com/perfume/Profumum-Roma/Sorgiva-34782.html
Sorriso 21853.html,Profumum Roma,,2013.0,4.11,"1,052","['vanilla', 'chocolate', 'sweet', 'woody', 'citrus', 'warm spicy', 'powdery', 'cacao']",unisex,eternal,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Sorriso-21853.html
Tagete 30365.html,Profumum Roma,,2014.0,4.02,208,"['white floral', 'tuberose', 'aromatic', 'balsamic', 'animalic', 'earthy', 'fresh spicy', 'herbal', 'sweet', 'floral']",female,long lasting,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Tagete-30365.html
Thundra 3895.html,Profumum Roma,,,3.95,481,"['patchouli', 'musky', 'green', 'woody', 'warm spicy', 'aromatic', 'earthy', 'powdery', 'fresh spicy', 'balsamic']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Thundra-3895.html
Tuberosa 6972.html,Profumum Roma,,2007.0,4.19,286,"['white floral', 'tuberose', 'animalic']",female,long lasting,enormous,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Tuberosa-6972.html
Vanitas 11220.html,Profumum Roma,,2008.0,4.17,919,"['vanilla', 'white floral', 'sweet', 'powdery', 'amber', 'balsamic', 'woody', 'warm spicy', 'citrus']",female,eternal,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Vanitas-11220.html
Victrix 6971.html,Profumum Roma,,2007.0,4.16,386,"['aromatic', 'fresh spicy', 'soft spicy', 'earthy', 'woody', 'mossy', 'musky', 'camphor']",male,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Victrix-6971.html
Vir 76184.html,Profumum Roma,,2022.0,3.98,127,"['woody', 'smoky', 'oud', 'amber', 'cannabis', 'tobacco', 'aromatic', 'warm spicy', 'balsamic', 'powdery']",male,long lasting,strong,overpriced,['cannabis'],"['Sandalwood', 'Tobacco Leaf', 'Cedar']","['Agarwood (Oud)', 'Incense']",https://www.fragrantica.com/perfume/Profumum-Roma/Vir-76184.html
Volo AZ 686 6973.html,Profumum Roma,,2005.0,3.88,166,"['white floral', 'vanilla', 'coconut', 'lactonic', 'sweet', 'powdery', 'tropical']",female,eternal,enormous,ok,[],[],[],https://www.fragrantica.com/perfume/Profumum-Roma/Volo-AZ-686-6973.html
Essential for Her 28155.html,Replay,,2014.0,4.03,37,"['floral', 'caramel', 'sweet', 'woody', 'citrus', 'fruity', 'vanilla', 'powdery', 'green', 'aromatic']",female,moderate,average,great value,"['Green Apple', 'Sicilian Bergamot', 'Cassis', 'Sweet Orange']","['Lotus', 'Sunflower', 'Hawthorn', 'Freesia']","['Musk', 'Vanilla', 'Caramel', 'Cedar', 'Sandalwood']",https://www.fragrantica.com/perfume/Replay/Essential-for-Her-28155.html
Essential for Him 28156.html,Replay,,2014.0,3.73,30,"['amber', 'citrus', 'woody', 'musky', 'aromatic', 'white floral', 'powdery', 'sweet', 'warm spicy', 'aquatic']",male,moderate,average,good value,"['Mandarin Orange', 'Red Berries', 'Cardamom', 'Bergamot', 'Petitgrain', 'Water Notes', 'Ginger']","['Sea Notes', 'Cashmere Wood', 'Magnolia', 'Orange Blossom', 'Cedar', 'Carnation', 'Jasmine', 'Lily']","['Musk', 'Amber', 'Patchouli', 'Vetiver', 'Tolu Balsam', 'Benzoin', 'Tonka Bean', 'Sandalwood', 'Labdanum']",https://www.fragrantica.com/perfume/Replay/Essential-for-Him-28156.html
Green On Me For Man 93838.html,Replay,,2024.0,3.6,10,"['woody', 'warm spicy', 'amber', 'aromatic', 'musky', 'herbal', 'cannabis']",,,,,"['Cardamom', 'Pepper', 'Orange']","['Carnation', 'cannabis', 'Artemisia']","['Iso E Super', 'Sandalwood', 'Amberwood']",https://www.fragrantica.com/perfume/Replay/Green-On-Me-For-Man-93838.html
Green On Me For Woman 93839.html,Replay,,2024.0,3.22,9,"['woody', 'powdery', 'citrus', 'vanilla', 'warm spicy', 'green', 'balsamic', 'almond', 'patchouli', 'white floral']",,,,,"['Ivy', 'Bergamot', 'Mandarin']","['Green Apple', 'Orange Blossom', 'Heliotrope']","['Sandalwood', 'Patchouli', 'Vanilla']",https://www.fragrantica.com/perfume/Replay/Green-On-Me-For-Woman-93839.html
Jeans Spirit for Her 12896.html,Replay,,2011.0,3.76,68,"['fresh', 'floral', 'tropical', 'violet', 'powdery', 'fruity', 'sweet', 'rose', 'warm spicy', 'musky']",female,moderate,average,,['Peony'],"['Passionfruit', 'Ginger']","['Violet', 'Musk']",https://www.fragrantica.com/perfume/Replay/Jeans-Spirit-for-Her-12896.html
